cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,6887,2560,4096,cktile,11,0,114.6702,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1259.53,644.95,0.0
256,6888,2560,4096,cktile,11,0,115.3412,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1252.39,641.28,0.0
256,6889,2560,4096,cktile,11,0,115.0789,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1255.42,642.82,0.0
256,6893,2560,4096,cktile,11,0,116.083,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1245.29,637.58,0.0
256,6894,2560,4096,cktile,11,0,114.3102,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1264.78,647.54,0.0
256,6896,2560,4096,cktile,11,0,114.6552,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1261.34,645.76,0.0
256,6901,2560,4096,cktile,11,0,115.207,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1256.21,643.06,0.0
256,6908,2560,4096,cktile,11,0,115.6221,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1252.97,641.31,0.0
256,6910,2560,4096,cktile,11,0,115.2597,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1257.28,643.49,0.0
256,6918,2560,4096,cktile,11,0,114.7564,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1264.25,646.95,0.0
256,6921,2560,4096,cktile,11,0,114.484,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1267.81,648.73,0.0
256,6922,2560,4096,cktile,11,0,114.4187,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1268.72,649.19,0.0
256,6923,2560,4096,cktile,11,0,114.6616,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1266.21,647.89,0.0
256,6926,2560,4096,cktile,11,0,114.794,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1265.3,647.38,0.0
256,6928,2560,4096,cktile,11,0,114.7397,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1266.26,647.85,0.0
256,6930,2560,4096,cktile,11,0,115.2872,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1260.61,644.93,0.0
256,6936,2560,4096,cktile,11,0,115.3531,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1260.98,645.04,0.0
256,6940,2560,4096,cktile,11,0,114.465,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1271.5,650.37,0.0
256,6941,2560,4096,cktile,11,0,115.3667,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1261.74,645.37,0.0
256,6951,2560,4096,cktile,11,0,114.5507,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1272.56,650.77,0.0
256,6953,2560,4096,cktile,11,0,114.2309,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1276.49,652.75,0.0
256,6957,2560,4096,cktile,11,0,114.881,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1270.0,649.38,0.0
256,6960,2560,4096,cktile,11,0,114.6593,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1273.0,650.88,0.0
256,6968,2560,4096,cktile,11,0,115.5853,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1264.26,646.3,0.0
256,6972,2560,4096,cktile,11,0,114.9874,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1271.56,649.98,0.0
256,6976,2560,4096,cktile,11,0,114.5517,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1277.13,652.78,0.0
256,6981,2560,4096,cktile,11,0,114.8525,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1274.7,651.47,0.0
256,6982,2560,4096,cktile,11,0,114.7198,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1276.35,652.3,0.0
256,6983,2560,4096,cktile,11,0,114.5942,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1277.94,653.1,0.0
256,6986,2560,4096,cktile,11,0,115.2927,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1270.74,649.38,0.0
256,6997,2560,4096,cktile,11,0,114.6571,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1279.8,653.86,0.0
256,7001,2560,4096,cktile,11,0,115.2364,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1274.09,650.9,0.0
256,7002,2560,4096,cktile,11,0,114.7626,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1279.53,653.66,0.0
256,7003,2560,4096,cktile,11,0,114.9013,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1278.17,652.96,0.0
256,7007,2560,4096,cktile,11,0,116.2101,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1264.5,645.92,0.0
256,7008,2560,4096,cktile,11,0,114.3551,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1285.19,656.48,0.0
256,7013,2560,4096,cktile,11,0,115.0336,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1278.52,653.01,0.0
256,7016,2560,4096,cktile,11,0,114.5408,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1284.57,656.06,0.0
256,7021,2560,4096,cktile,11,0,115.4157,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1275.75,651.48,0.0
256,7022,2560,4096,cktile,11,0,114.8734,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1281.95,654.64,0.0
256,7023,2560,4096,cktile,11,0,114.3956,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1287.49,657.45,0.0
256,7033,2560,4096,cktile,11,0,116.728,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1263.56,645.11,0.0
256,7041,2560,4096,cktile,11,0,115.3468,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1280.14,653.47,0.0
256,7051,2560,4096,cktile,11,0,114.4958,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1291.49,659.13,0.0
256,7052,2560,4096,cktile,11,0,114.7798,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1288.48,657.58,0.0
256,7055,2560,4096,cktile,11,0,114.8056,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1288.74,657.67,0.0
256,7057,2560,4096,cktile,11,0,115.9743,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1276.11,651.21,0.0
256,7061,2560,4096,cktile,11,0,114.9111,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1288.65,657.55,0.0
256,7062,2560,4096,cktile,11,0,114.8206,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1289.85,658.15,0.0
256,7063,2560,4096,cktile,11,0,114.8275,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1289.95,658.19,0.0
256,7067,2560,4096,cktile,11,0,115.4285,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1283.96,655.08,0.0
256,7078,2560,4096,cktile,11,0,114.8318,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1292.64,659.37,0.0
256,7087,2560,4096,cktile,11,0,115.1686,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1290.5,658.16,0.0
256,7090,2560,4096,cktile,11,0,115.5278,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1287.03,656.35,0.0
256,7096,2560,4096,cktile,11,0,115.4532,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1288.95,657.26,0.0
256,7097,2560,4096,cktile,11,0,114.6558,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1298.1,661.91,0.0
256,7100,2560,4096,cktile,11,0,116.0521,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1283.03,654.18,0.0
256,7103,2560,4096,cktile,11,0,115.2595,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1292.39,658.92,0.0
256,7104,2560,4096,cktile,11,0,115.1984,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1293.26,659.35,0.0
256,7108,2560,4096,cktile,11,0,115.5742,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1289.78,657.53,0.0
256,7109,2560,4096,cktile,11,0,114.9471,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1297.0,661.19,0.0
256,7112,2560,4096,cktile,11,0,116.1542,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1284.06,654.56,0.0
256,7113,2560,4096,cktile,11,0,115.7014,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1289.27,657.2,0.0
256,7115,2560,4096,cktile,11,0,114.7624,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1300.19,662.74,0.0
256,7126,2560,4096,cktile,11,0,115.2668,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1296.5,660.72,0.0
256,7130,2560,4096,cktile,11,0,115.2099,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1297.87,661.37,0.0
256,7137,2560,4096,cktile,11,0,115.5752,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1295.03,659.83,0.0
256,7138,2560,4096,cktile,11,0,115.3135,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1298.15,661.41,0.0
256,7139,2560,4096,cktile,11,0,114.8501,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1303.57,664.16,0.0
256,7144,2560,4096,cktile,11,0,114.9915,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1302.88,663.74,0.0
256,7147,2560,4096,cktile,11,0,114.5838,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1308.07,666.35,0.0
256,7148,2560,4096,cktile,11,0,115.1468,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1301.85,663.17,0.0
256,7151,2560,4096,cktile,11,0,115.7205,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1295.94,660.12,0.0
256,7156,2560,4096,cktile,11,0,115.0094,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1304.87,664.6,0.0
256,7158,2560,4096,cktile,11,0,115.0629,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1304.63,664.45,0.0
256,7159,2560,4096,cktile,11,0,115.231,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1302.91,663.56,0.0
256,7160,2560,4096,cktile,11,0,115.0485,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1305.15,664.7,0.0
256,7164,2560,4096,cktile,11,0,115.4508,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1301.33,662.7,0.0
256,7165,2560,4096,cktile,11,0,114.794,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1308.96,666.57,0.0
256,7170,2560,4096,cktile,11,0,115.1064,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1306.32,665.16,0.0
256,7176,2560,4096,cktile,11,0,116.023,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1297.08,660.38,0.0
256,7181,2560,4096,cktile,11,0,115.9457,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1298.85,661.22,0.0
256,7184,2560,4096,cktile,11,0,114.4414,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1316.48,670.16,0.0
256,7186,2560,4096,cktile,11,0,115.2135,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1308.02,665.82,0.0
256,7188,2560,4096,cktile,11,0,114.8389,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1312.65,668.16,0.0
256,7190,2560,4096,cktile,11,0,115.0577,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1310.52,667.05,0.0
256,7192,2560,4096,cktile,11,0,115.7239,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1303.34,663.37,0.0
256,7193,2560,4096,cktile,11,0,115.158,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1309.92,666.71,0.0
256,7198,2560,4096,cktile,11,0,115.0709,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1311.83,667.61,0.0
256,7200,2560,4096,cktile,11,0,115.2496,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1310.16,666.74,0.0
256,7206,2560,4096,cktile,11,0,115.7731,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1305.32,664.2,0.0
256,7212,2560,4096,cktile,11,0,116.4683,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1298.61,660.71,0.0
256,7216,2560,4096,cktile,11,0,116.5428,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1298.5,660.6,0.0
256,7226,2560,4096,cktile,11,0,115.1161,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1316.41,669.59,0.0
256,7228,2560,4096,cktile,11,0,115.3293,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1314.34,668.51,0.0
256,7233,2560,4096,cktile,11,0,115.3965,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1314.49,668.52,0.0
256,7237,2560,4096,cktile,11,0,117.2989,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1293.88,657.99,0.0
256,7243,2560,4096,cktile,11,0,115.6606,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1313.3,667.79,0.0
256,7244,2560,4096,cktile,11,0,115.6081,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1314.07,668.18,0.0
256,7249,2560,4096,cktile,11,0,114.9606,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1322.39,672.34,0.0
256,7250,2560,4096,cktile,11,0,115.2264,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1319.52,670.87,0.0
256,7254,2560,4096,cktile,11,0,115.8235,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1313.44,667.73,0.0
256,7255,2560,4096,cktile,11,0,115.8179,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1313.69,667.84,0.0
256,7258,2560,4096,cktile,11,0,115.4524,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1318.39,670.19,0.0
256,7263,2560,4096,cktile,11,0,115.6154,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1317.44,669.65,0.0
256,7267,2560,4096,cktile,11,0,115.1895,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1323.04,672.44,0.0
256,7268,2560,4096,cktile,11,0,115.8217,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1316.0,668.85,0.0
256,7271,2560,4096,cktile,11,0,115.6058,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1319.0,670.34,0.0
256,7272,2560,4096,cktile,11,0,115.8565,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1316.33,668.97,0.0
256,7280,2560,4096,cktile,11,0,116.4348,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1311.23,666.28,0.0
256,7283,2560,4096,cktile,11,0,116.3136,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1313.14,667.21,0.0
256,7285,2560,4096,cktile,11,0,115.8311,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1318.97,670.15,0.0
256,7287,2560,4096,cktile,11,0,116.9515,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1306.69,663.89,0.0
256,7288,2560,4096,cktile,11,0,117.6451,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1299.17,660.05,0.0
256,7289,2560,4096,cktile,11,0,115.6689,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1321.54,671.41,0.0
256,7291,2560,4096,cktile,11,0,116.6811,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1310.44,665.74,0.0
256,7292,2560,4096,cktile,11,0,115.5397,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1323.57,672.4,0.0
256,7294,2560,4096,cktile,11,0,115.4224,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1325.27,673.24,0.0
256,7302,2560,4096,cktile,11,0,115.9088,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1321.16,671.05,0.0
256,7303,2560,4096,cktile,11,0,115.5475,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1325.47,673.23,0.0
256,7308,2560,4096,cktile,11,0,115.2552,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1329.74,675.34,0.0
256,7309,2560,4096,cktile,11,0,114.5948,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1337.59,679.31,0.0
256,7316,2560,4096,cktile,11,0,115.2272,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.52,676.14,0.0
256,7318,2560,4096,cktile,11,0,115.2181,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.99,676.36,0.0
256,7320,2560,4096,cktile,11,0,115.2671,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.79,676.23,0.0
256,7323,2560,4096,cktile,11,0,115.9916,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1324.01,672.24,0.0
256,7327,2560,4096,cktile,11,0,115.0745,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1335.29,677.92,0.0
256,7330,2560,4096,cktile,11,0,116.3478,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1321.22,670.74,0.0
256,7331,2560,4096,cktile,11,0,116.3894,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1320.93,670.58,0.0
256,7332,2560,4096,cktile,11,0,115.1633,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1335.18,677.8,0.0
256,7333,2560,4096,cktile,11,0,115.5349,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.06,675.7,0.0
256,7335,2560,4096,cktile,11,0,115.5047,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.77,676.03,0.0
256,7339,2560,4096,cktile,11,0,115.5551,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.92,676.06,0.0
256,7344,2560,4096,cktile,11,0,115.7573,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1330.5,675.28,0.0
256,7350,2560,4096,cktile,11,0,115.5327,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1334.17,677.07,0.0
256,7353,2560,4096,cktile,11,0,115.8894,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1330.61,675.22,0.0
256,7355,2560,4096,cktile,11,0,117.0289,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1318.01,668.8,0.0
256,7356,2560,4096,cktile,11,0,115.3581,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1337.28,678.57,0.0
256,7357,2560,4096,cktile,11,0,115.0173,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1341.43,680.66,0.0
256,7359,2560,4096,cktile,11,0,115.8671,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.95,675.83,0.0
256,7360,2560,4096,cktile,11,0,115.4283,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1337.2,678.48,0.0
256,7362,2560,4096,cktile,11,0,117.0996,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1318.47,668.95,0.0
256,7365,2560,4096,cktile,11,0,115.9105,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1332.54,676.05,0.0
256,7368,2560,4096,cktile,11,0,115.409,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1338.87,679.23,0.0
256,7369,2560,4096,cktile,11,0,115.4673,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1338.38,678.97,0.0
256,7374,2560,4096,cktile,11,0,115.7393,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1336.14,677.77,0.0
256,7380,2560,4096,cktile,11,0,115.7193,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1337.46,678.36,0.0
256,7385,2560,4096,cktile,11,0,115.3385,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1342.78,681.0,0.0
256,7387,2560,4096,cktile,11,0,116.1575,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1333.68,676.36,0.0
256,7389,2560,4096,cktile,11,0,116.7402,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1327.38,673.14,0.0
256,7396,2560,4096,cktile,11,0,116.0661,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1336.35,677.61,0.0
256,7398,2560,4096,cktile,11,0,115.2401,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1346.3,682.62,0.0
256,7401,2560,4096,cktile,11,0,116.9406,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1327.26,672.93,0.0
256,7402,2560,4096,cktile,11,0,115.9906,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1338.31,678.53,0.0
256,7403,2560,4096,cktile,11,0,117.5355,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1320.9,669.69,0.0
256,7404,2560,4096,cktile,11,0,115.7071,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1341.95,680.35,0.0
256,7405,2560,4096,cktile,11,0,116.1589,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1336.91,677.78,0.0
256,7407,2560,4096,cktile,11,0,116.6943,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1331.14,674.83,0.0
256,7408,2560,4096,cktile,11,0,115.5787,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1344.17,681.42,0.0
256,7413,2560,4096,cktile,11,0,115.361,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1347.61,683.11,0.0
256,7418,2560,4096,cktile,11,0,115.824,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1343.13,680.77,0.0
256,7421,2560,4096,cktile,11,0,115.4505,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1348.02,683.22,0.0
256,7425,2560,4096,cktile,11,0,115.2363,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1351.25,684.81,0.0
256,7426,2560,4096,cktile,11,0,115.7585,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1345.34,681.8,0.0
256,7429,2560,4096,cktile,11,0,115.8018,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1345.38,681.78,0.0
256,7435,2560,4096,cktile,11,0,116.2291,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1341.52,679.75,0.0
256,7438,2560,4096,cktile,11,0,115.7122,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1348.05,683.03,0.0
256,7439,2560,4096,cktile,11,0,117.7977,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1324.36,671.01,0.0
256,7441,2560,4096,cktile,11,0,115.6789,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1348.98,683.46,0.0
256,7442,2560,4096,cktile,11,0,116.4422,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1340.32,679.06,0.0
