gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198197,0,11.4163,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x16x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA512_LBSPPB512_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO1_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,14.7,1850.26
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198200,0,10.2653,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x16x512_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,16.34,2057.72
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198202,0,10.5548,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x16x512_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO1_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,15.9,2001.28
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198204,0,9.9654,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x16x512_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO1_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,16.84,2119.64
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198205,0,12.4475,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x32x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA512_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB2_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,13.48,1696.97
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198209,0,11.111,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x32x512_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB2048_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB2_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,15.1,1901.1
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198212,0,10.6244,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT16x32x512_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB2048_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT1_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB2_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,15.79,1988.17
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198227,0,10.771,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x16x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB512_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,15.58,1961.11
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198228,0,10.8847,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x16x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB512_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO1_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,15.41,1940.62
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198243,0,11.8316,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x32x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB2_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,14.18,1785.31
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198245,0,11.9976,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x32x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB2_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,13.98,1760.61
gfx942,304,8,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,198250,0,12.8311,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x48x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB512_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_3_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO1_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4,0.0,13.08,1646.24
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,102.2898,auto,0.0,3.28,411.72
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,15.7027,native,0.0,21.37,2682.03
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,0,1,190.8308,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0,1.76,220.69
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,148.6556,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0062,2.26,283.31
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,30.638,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0057,10.95,1374.6
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,23.2858,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0098,14.41,1808.62
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,4,21.4066,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0128,15.67,1967.39
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,5,17.0759,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0166,19.65,2466.35
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,6,15.9502,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0183,21.04,2640.41
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,7,16.2816,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0195,20.61,2586.67
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,2,1,51.0374,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE,0.0,6.57,825.18
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2,1,150.1504,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0,2.23,280.49
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,31.0353,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0057,10.81,1357.01
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,2,102.0762,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k2_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0057,3.29,412.58
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,3,22.5305,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0103,14.89,1869.25
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,22.2472,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0146,15.08,1893.05
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,17.1471,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0162,19.57,2456.1
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,16.1185,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0173,20.82,2612.84
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,7,16.3725,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0189,20.49,2572.31
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,51.6929,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,6.49,814.72
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4,2,79.6657,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0141,4.21,528.65
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,31.5641,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0057,10.63,1334.27
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5,2,82.3967,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0057,4.07,511.13
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,23.6933,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.01,14.16,1777.51
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,21.621,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0127,15.52,1947.88
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,17.5787,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0165,19.09,2395.8
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,16.3368,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0175,20.54,2577.93
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,16.6034,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0188,20.21,2536.53
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,52.9493,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,6.34,795.38
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6,4,54.206,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0138,6.19,776.94
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,32.2119,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0057,10.42,1307.44
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,24.008,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0096,13.98,1754.21
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,21.9121,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0133,15.31,1922.0
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7,4,40.4644,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0217,8.29,1040.79
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,17.4217,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.017,19.26,2417.39
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,16.5593,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0177,20.26,2543.29
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,16.687,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0188,20.11,2523.83
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,32.9603,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0057,10.18,1277.75
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,23.6107,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0099,14.21,1783.73
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,22.9016,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0133,14.65,1838.96
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8,4,43.9557,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0134,7.63,958.13
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,18.3317,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0159,18.3,2297.39
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,16.8852,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0168,19.87,2494.2
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,17.1238,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0194,19.6,2459.45
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,55.9066,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,6.0,753.31
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9,8,29.5972,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k8_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0195,11.34,1422.94
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,10,8,23.9629,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k8_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.028,14.0,1757.51
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,11,8,23.9893,flydsl_gemm2_abf16_wbf16_bf16_t16x128x64_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0208,13.99,1755.58
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,12,1,92.8363,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0,3.61,453.65
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,13,1,59.0673,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0068,5.68,713.0
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,14,1,56.9935,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0,5.89,738.95
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,15,2,42.0625,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0057,7.98,1001.25
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,16,2,33.4986,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0148,10.02,1257.22
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,17,2,33.305,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0057,10.07,1264.53
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,18,4,24.3677,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0134,13.77,1728.32
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,19,4,22.4922,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0207,14.92,1872.43
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,20,4,22.2646,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0143,15.07,1891.57
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,21,8,26.8655,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp1_block_k_warp1_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0212,12.49,1567.63
gfx942,304,8,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,22,8,23.702,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp1_block_k_warp2_async_copyFalse_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx942,0.0275,14.16,1776.86
